"","network_name","network","seeding_strategy","seed_selection_strategy","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"248","ml_arxiv_pp_0.05_062_.mpx","arxiv","sq","degree",0.05,62,0.2,2813,6806,2813,0
"249","ml_arxiv_pp_0.05_063_.mpx","arxiv","sq","degree",0.05,63,0.02,281,3171,282,0
"250","ml_arxiv_pp_0.05_063_.mpx","arxiv","sq","degree",0.05,63,0.05,703,3959,703,0
"251","ml_arxiv_pp_0.05_063_.mpx","arxiv","sq","degree",0.05,63,0.1,1406,4959,1407,0
"252","ml_arxiv_pp_0.05_063_.mpx","arxiv","sq","degree",0.05,63,0.2,2813,6725,2813,0
"253","ml_arxiv_pp_0.05_064_.mpx","arxiv","sq","degree",0.05,64,0.02,281,3283,283,0
"254","ml_arxiv_pp_0.05_064_.mpx","arxiv","sq","degree",0.05,64,0.05,703,4008,703,0
"255","ml_arxiv_pp_0.05_064_.mpx","arxiv","sq","degree",0.05,64,0.1,1406,5044,1406,0
"256","ml_arxiv_pp_0.05_064_.mpx","arxiv","sq","degree",0.05,64,0.2,2813,6834,2813,0
"257","ml_arxiv_pp_0.05_065_.mpx","arxiv","sq","degree",0.05,65,0.02,281,3148,283,0
"258","ml_arxiv_pp_0.05_065_.mpx","arxiv","sq","degree",0.05,65,0.05,703,3949,706,0
"259","ml_arxiv_pp_0.05_065_.mpx","arxiv","sq","degree",0.05,65,0.1,1406,4972,1406,0
"260","ml_arxiv_pp_0.05_065_.mpx","arxiv","sq","degree",0.05,65,0.2,2813,6771,2813,0
"261","ml_arxiv_pp_0.05_066_.mpx","arxiv","sq","degree",0.05,66,0.02,281,3144,282,0
"262","ml_arxiv_pp_0.05_066_.mpx","arxiv","sq","degree",0.05,66,0.05,703,3952,703,0
"263","ml_arxiv_pp_0.05_066_.mpx","arxiv","sq","degree",0.05,66,0.1,1406,5020,1406,0
"264","ml_arxiv_pp_0.05_066_.mpx","arxiv","sq","degree",0.05,66,0.2,2813,6801,2814,0
"265","ml_arxiv_pp_0.05_067_.mpx","arxiv","sq","degree",0.05,67,0.02,281,3198,281,0
"266","ml_arxiv_pp_0.05_067_.mpx","arxiv","sq","degree",0.05,67,0.05,703,3988,703,0
"267","ml_arxiv_pp_0.05_067_.mpx","arxiv","sq","degree",0.05,67,0.1,1406,5018,1406,0
"268","ml_arxiv_pp_0.05_067_.mpx","arxiv","sq","degree",0.05,67,0.2,2813,6796,2813,0
"269","ml_arxiv_pp_0.05_068_.mpx","arxiv","sq","degree",0.05,68,0.02,281,3226,282,0
"270","ml_arxiv_pp_0.05_068_.mpx","arxiv","sq","degree",0.05,68,0.05,703,4006,703,0
"271","ml_arxiv_pp_0.05_068_.mpx","arxiv","sq","degree",0.05,68,0.1,1406,5033,1406,0
"272","ml_arxiv_pp_0.05_068_.mpx","arxiv","sq","degree",0.05,68,0.2,2813,6838,2813,0
"273","ml_arxiv_pp_0.05_069_.mpx","arxiv","sq","degree",0.05,69,0.02,281,3170,281,0
"274","ml_arxiv_pp_0.05_069_.mpx","arxiv","sq","degree",0.05,69,0.05,703,3968,703,0
"275","ml_arxiv_pp_0.05_069_.mpx","arxiv","sq","degree",0.05,69,0.1,1406,4982,1406,0
"276","ml_arxiv_pp_0.05_069_.mpx","arxiv","sq","degree",0.05,69,0.2,2813,6779,2813,0
"277","ml_arxiv_pp_0.05_070_.mpx","arxiv","sq","degree",0.05,70,0.02,281,3212,282,0
"278","ml_arxiv_pp_0.05_070_.mpx","arxiv","sq","degree",0.05,70,0.05,703,3989,706,0
"279","ml_arxiv_pp_0.05_070_.mpx","arxiv","sq","degree",0.05,70,0.1,1406,5038,1406,0
"280","ml_arxiv_pp_0.05_070_.mpx","arxiv","sq","degree",0.05,70,0.2,2813,6808,2814,0
"281","ml_arxiv_pp_0.05_071_.mpx","arxiv","sq","degree",0.05,71,0.02,281,3308,283,0
"282","ml_arxiv_pp_0.05_071_.mpx","arxiv","sq","degree",0.05,71,0.05,703,4114,703,0
"283","ml_arxiv_pp_0.05_071_.mpx","arxiv","sq","degree",0.05,71,0.1,1406,5087,1406,0
"284","ml_arxiv_pp_0.05_071_.mpx","arxiv","sq","degree",0.05,71,0.2,2813,6831,2815,0
"285","ml_arxiv_pp_0.05_072_.mpx","arxiv","sq","degree",0.05,72,0.02,281,3248,284,0
"286","ml_arxiv_pp_0.05_072_.mpx","arxiv","sq","degree",0.05,72,0.05,703,3997,706,0
"287","ml_arxiv_pp_0.05_072_.mpx","arxiv","sq","degree",0.05,72,0.1,1406,5000,1406,0
"288","ml_arxiv_pp_0.05_072_.mpx","arxiv","sq","degree",0.05,72,0.2,2813,6784,2813,0
"289","ml_arxiv_pp_0.05_073_.mpx","arxiv","sq","degree",0.05,73,0.02,281,3235,282,0
"290","ml_arxiv_pp_0.05_073_.mpx","arxiv","sq","degree",0.05,73,0.05,703,4033,704,0
"291","ml_arxiv_pp_0.05_073_.mpx","arxiv","sq","degree",0.05,73,0.1,1406,5089,1407,0
"292","ml_arxiv_pp_0.05_073_.mpx","arxiv","sq","degree",0.05,73,0.2,2813,6837,2813,0
"293","ml_arxiv_pp_0.05_074_.mpx","arxiv","sq","degree",0.05,74,0.02,281,3119,284,0
"294","ml_arxiv_pp_0.05_074_.mpx","arxiv","sq","degree",0.05,74,0.05,703,3927,703,0
"295","ml_arxiv_pp_0.05_074_.mpx","arxiv","sq","degree",0.05,74,0.1,1406,4919,1406,0
"296","ml_arxiv_pp_0.05_074_.mpx","arxiv","sq","degree",0.05,74,0.2,2813,6689,2813,0
"297","ml_arxiv_pp_0.05_075_.mpx","arxiv","sq","degree",0.05,75,0.02,281,3254,282,0
"298","ml_arxiv_pp_0.05_075_.mpx","arxiv","sq","degree",0.05,75,0.05,703,4015,704,0
"299","ml_arxiv_pp_0.05_075_.mpx","arxiv","sq","degree",0.05,75,0.1,1406,5030,1407,0
"300","ml_arxiv_pp_0.05_075_.mpx","arxiv","sq","degree",0.05,75,0.2,2813,6769,2813,0
"301","ml_arxiv_pp_0.05_076_.mpx","arxiv","sq","degree",0.05,76,0.02,281,3129,282,0
"302","ml_arxiv_pp_0.05_076_.mpx","arxiv","sq","degree",0.05,76,0.05,703,3931,705,0
"303","ml_arxiv_pp_0.05_076_.mpx","arxiv","sq","degree",0.05,76,0.1,1406,4958,1406,0
"304","ml_arxiv_pp_0.05_076_.mpx","arxiv","sq","degree",0.05,76,0.2,2813,6749,2813,0
"305","ml_arxiv_pp_0.05_077_.mpx","arxiv","sq","degree",0.05,77,0.02,281,3258,281,0
"306","ml_arxiv_pp_0.05_077_.mpx","arxiv","sq","degree",0.05,77,0.05,703,4039,704,0
"307","ml_arxiv_pp_0.05_077_.mpx","arxiv","sq","degree",0.05,77,0.1,1406,5069,1406,0
"308","ml_arxiv_pp_0.05_077_.mpx","arxiv","sq","degree",0.05,77,0.2,2813,6834,2814,0
"309","ml_arxiv_pp_0.05_078_.mpx","arxiv","sq","degree",0.05,78,0.02,281,3131,282,0
"310","ml_arxiv_pp_0.05_078_.mpx","arxiv","sq","degree",0.05,78,0.05,703,3942,703,0
"311","ml_arxiv_pp_0.05_078_.mpx","arxiv","sq","degree",0.05,78,0.1,1406,4981,1406,0
"312","ml_arxiv_pp_0.05_078_.mpx","arxiv","sq","degree",0.05,78,0.2,2813,6771,2813,0
"313","ml_arxiv_pp_0.05_079_.mpx","arxiv","sq","degree",0.05,79,0.02,281,3224,282,0
"314","ml_arxiv_pp_0.05_079_.mpx","arxiv","sq","degree",0.05,79,0.05,703,4049,703,0
"315","ml_arxiv_pp_0.05_079_.mpx","arxiv","sq","degree",0.05,79,0.1,1406,5084,1406,0
"316","ml_arxiv_pp_0.05_079_.mpx","arxiv","sq","degree",0.05,79,0.2,2813,6832,2813,0
"317","ml_arxiv_pp_0.05_080_.mpx","arxiv","sq","degree",0.05,80,0.02,281,3143,282,0
"318","ml_arxiv_pp_0.05_080_.mpx","arxiv","sq","degree",0.05,80,0.05,703,3953,704,0
"319","ml_arxiv_pp_0.05_080_.mpx","arxiv","sq","degree",0.05,80,0.1,1406,4991,1407,0
"320","ml_arxiv_pp_0.05_080_.mpx","arxiv","sq","degree",0.05,80,0.2,2813,6758,2813,0
"321","ml_arxiv_pp_0.05_081_.mpx","arxiv","sq","degree",0.05,81,0.02,281,3196,282,0
"322","ml_arxiv_pp_0.05_081_.mpx","arxiv","sq","degree",0.05,81,0.05,703,4032,705,0
"323","ml_arxiv_pp_0.05_081_.mpx","arxiv","sq","degree",0.05,81,0.1,1406,5036,1406,0
"324","ml_arxiv_pp_0.05_081_.mpx","arxiv","sq","degree",0.05,81,0.2,2813,6810,2813,0
"325","ml_arxiv_pp_0.05_082_.mpx","arxiv","sq","degree",0.05,82,0.02,281,3182,282,0
"326","ml_arxiv_pp_0.05_082_.mpx","arxiv","sq","degree",0.05,82,0.05,703,3972,704,0
"327","ml_arxiv_pp_0.05_082_.mpx","arxiv","sq","degree",0.05,82,0.1,1406,5003,1408,0
"328","ml_arxiv_pp_0.05_082_.mpx","arxiv","sq","degree",0.05,82,0.2,2813,6793,2813,0
"329","ml_arxiv_pp_0.05_083_.mpx","arxiv","sq","degree",0.05,83,0.02,281,3190,284,0
"330","ml_arxiv_pp_0.05_083_.mpx","arxiv","sq","degree",0.05,83,0.05,703,4011,703,0
"331","ml_arxiv_pp_0.05_083_.mpx","arxiv","sq","degree",0.05,83,0.1,1406,4997,1406,0
"332","ml_arxiv_pp_0.05_083_.mpx","arxiv","sq","degree",0.05,83,0.2,2813,6750,2813,0
"333","ml_arxiv_pp_0.05_084_.mpx","arxiv","sq","degree",0.05,84,0.02,281,3209,282,0
"334","ml_arxiv_pp_0.05_084_.mpx","arxiv","sq","degree",0.05,84,0.05,703,4010,703,0
"335","ml_arxiv_pp_0.05_084_.mpx","arxiv","sq","degree",0.05,84,0.1,1406,5030,1406,0
"336","ml_arxiv_pp_0.05_084_.mpx","arxiv","sq","degree",0.05,84,0.2,2813,6805,2813,0
"337","ml_arxiv_pp_0.05_085_.mpx","arxiv","sq","degree",0.05,85,0.02,281,3179,281,0
"338","ml_arxiv_pp_0.05_085_.mpx","arxiv","sq","degree",0.05,85,0.05,703,4008,703,0
"339","ml_arxiv_pp_0.05_085_.mpx","arxiv","sq","degree",0.05,85,0.1,1406,5046,1406,0
"340","ml_arxiv_pp_0.05_085_.mpx","arxiv","sq","degree",0.05,85,0.2,2813,6815,2813,0
"341","ml_arxiv_pp_0.05_086_.mpx","arxiv","sq","degree",0.05,86,0.02,281,3240,282,0
"342","ml_arxiv_pp_0.05_086_.mpx","arxiv","sq","degree",0.05,86,0.05,703,4008,704,0
"343","ml_arxiv_pp_0.05_086_.mpx","arxiv","sq","degree",0.05,86,0.1,1406,5039,1406,0
"344","ml_arxiv_pp_0.05_086_.mpx","arxiv","sq","degree",0.05,86,0.2,2813,6814,2813,0
"345","ml_arxiv_pp_0.05_087_.mpx","arxiv","sq","degree",0.05,87,0.02,281,3142,282,0
"346","ml_arxiv_pp_0.05_087_.mpx","arxiv","sq","degree",0.05,87,0.05,703,3926,704,0
"347","ml_arxiv_pp_0.05_087_.mpx","arxiv","sq","degree",0.05,87,0.1,1406,4997,1406,0
"348","ml_arxiv_pp_0.05_087_.mpx","arxiv","sq","degree",0.05,87,0.2,2813,6776,2813,0
"349","ml_arxiv_pp_0.05_088_.mpx","arxiv","sq","degree",0.05,88,0.02,281,3211,282,0
"350","ml_arxiv_pp_0.05_088_.mpx","arxiv","sq","degree",0.05,88,0.05,703,3999,703,0
"351","ml_arxiv_pp_0.05_088_.mpx","arxiv","sq","degree",0.05,88,0.1,1406,5008,1406,0
"352","ml_arxiv_pp_0.05_088_.mpx","arxiv","sq","degree",0.05,88,0.2,2813,6810,2813,0
"353","ml_arxiv_pp_0.05_089_.mpx","arxiv","sq","degree",0.05,89,0.02,281,3241,282,0
"354","ml_arxiv_pp_0.05_089_.mpx","arxiv","sq","degree",0.05,89,0.05,703,4043,703,0
"355","ml_arxiv_pp_0.05_089_.mpx","arxiv","sq","degree",0.05,89,0.1,1406,5052,1406,0
"356","ml_arxiv_pp_0.05_089_.mpx","arxiv","sq","degree",0.05,89,0.2,2813,6852,2813,0
"357","ml_arxiv_pp_0.05_090_.mpx","arxiv","sq","degree",0.05,90,0.02,281,3262,281,0
"358","ml_arxiv_pp_0.05_090_.mpx","arxiv","sq","degree",0.05,90,0.05,703,4045,704,0
"359","ml_arxiv_pp_0.05_090_.mpx","arxiv","sq","degree",0.05,90,0.1,1406,5055,1406,0
"360","ml_arxiv_pp_0.05_090_.mpx","arxiv","sq","degree",0.05,90,0.2,2813,6825,2813,0
"361","ml_arxiv_pp_0.05_091_.mpx","arxiv","sq","degree",0.05,91,0.02,281,3287,281,0
"362","ml_arxiv_pp_0.05_091_.mpx","arxiv","sq","degree",0.05,91,0.05,703,4110,703,0
"363","ml_arxiv_pp_0.05_091_.mpx","arxiv","sq","degree",0.05,91,0.1,1406,5155,1406,0
"364","ml_arxiv_pp_0.05_091_.mpx","arxiv","sq","degree",0.05,91,0.2,2813,6910,2813,0
"365","ml_arxiv_pp_0.05_092_.mpx","arxiv","sq","degree",0.05,92,0.02,281,3355,283,0
"366","ml_arxiv_pp_0.05_092_.mpx","arxiv","sq","degree",0.05,92,0.05,703,4137,704,0
"367","ml_arxiv_pp_0.05_092_.mpx","arxiv","sq","degree",0.05,92,0.1,1406,5145,1406,0
"368","ml_arxiv_pp_0.05_092_.mpx","arxiv","sq","degree",0.05,92,0.2,2813,6901,2813,0
"369","ml_arxiv_pp_0.05_093_.mpx","arxiv","sq","degree",0.05,93,0.02,281,3192,283,0
"370","ml_arxiv_pp_0.05_093_.mpx","arxiv","sq","degree",0.05,93,0.05,703,4002,704,0
"371","ml_arxiv_pp_0.05_093_.mpx","arxiv","sq","degree",0.05,93,0.1,1406,5015,1406,0
"372","ml_arxiv_pp_0.05_093_.mpx","arxiv","sq","degree",0.05,93,0.2,2813,6845,2813,0
"373","ml_arxiv_pp_0.05_094_.mpx","arxiv","sq","degree",0.05,94,0.02,281,3223,283,0
"374","ml_arxiv_pp_0.05_094_.mpx","arxiv","sq","degree",0.05,94,0.05,703,4010,704,0
"375","ml_arxiv_pp_0.05_094_.mpx","arxiv","sq","degree",0.05,94,0.1,1406,5010,1406,0
"376","ml_arxiv_pp_0.05_094_.mpx","arxiv","sq","degree",0.05,94,0.2,2813,6790,2814,0
"377","ml_arxiv_pp_0.05_095_.mpx","arxiv","sq","degree",0.05,95,0.02,281,3155,282,0
"378","ml_arxiv_pp_0.05_095_.mpx","arxiv","sq","degree",0.05,95,0.05,703,3959,704,0
"379","ml_arxiv_pp_0.05_095_.mpx","arxiv","sq","degree",0.05,95,0.1,1406,5013,1408,0
"380","ml_arxiv_pp_0.05_095_.mpx","arxiv","sq","degree",0.05,95,0.2,2813,6768,2813,0
"381","ml_arxiv_pp_0.05_096_.mpx","arxiv","sq","degree",0.05,96,0.02,281,3179,281,0
"382","ml_arxiv_pp_0.05_096_.mpx","arxiv","sq","degree",0.05,96,0.05,703,3949,703,0
"383","ml_arxiv_pp_0.05_096_.mpx","arxiv","sq","degree",0.05,96,0.1,1406,5028,1407,0
"384","ml_arxiv_pp_0.05_096_.mpx","arxiv","sq","degree",0.05,96,0.2,2813,6824,2814,0
"385","ml_arxiv_pp_0.05_097_.mpx","arxiv","sq","degree",0.05,97,0.02,281,3116,282,0
"386","ml_arxiv_pp_0.05_097_.mpx","arxiv","sq","degree",0.05,97,0.05,703,3928,703,0
"387","ml_arxiv_pp_0.05_097_.mpx","arxiv","sq","degree",0.05,97,0.1,1406,4958,1406,0
"388","ml_arxiv_pp_0.05_097_.mpx","arxiv","sq","degree",0.05,97,0.2,2813,6703,2813,0
"389","ml_arxiv_pp_0.05_098_.mpx","arxiv","sq","degree",0.05,98,0.02,281,3118,281,0
"390","ml_arxiv_pp_0.05_098_.mpx","arxiv","sq","degree",0.05,98,0.05,703,3881,703,0
"391","ml_arxiv_pp_0.05_098_.mpx","arxiv","sq","degree",0.05,98,0.1,1406,4937,1406,0
"392","ml_arxiv_pp_0.05_098_.mpx","arxiv","sq","degree",0.05,98,0.2,2813,6702,2813,0
"393","ml_arxiv_pp_0.05_099_.mpx","arxiv","sq","degree",0.05,99,0.02,281,3155,282,0
"394","ml_arxiv_pp_0.05_099_.mpx","arxiv","sq","degree",0.05,99,0.05,703,3954,703,0
"395","ml_arxiv_pp_0.05_099_.mpx","arxiv","sq","degree",0.05,99,0.1,1406,4968,1406,0
"396","ml_arxiv_pp_0.05_099_.mpx","arxiv","sq","degree",0.05,99,0.2,2813,6711,2814,0
"397","ml_arxiv_pp_0.05_100_.mpx","arxiv","sq","degree",0.05,100,0.02,281,3230,281,0
"398","ml_arxiv_pp_0.05_100_.mpx","arxiv","sq","degree",0.05,100,0.05,703,4031,704,0
"399","ml_arxiv_pp_0.05_100_.mpx","arxiv","sq","degree",0.05,100,0.1,1406,5024,1406,0
"400","ml_arxiv_pp_0.05_100_.mpx","arxiv","sq","degree",0.05,100,0.2,2813,6798,2813,0
"401","ml_arxiv_pp_0.1_001_.mpx","arxiv","sq","degree",0.1,1,0.02,281,5503,282,0
"402","ml_arxiv_pp_0.1_001_.mpx","arxiv","sq","degree",0.1,1,0.05,703,6382,703,0
"403","ml_arxiv_pp_0.1_001_.mpx","arxiv","sq","degree",0.1,1,0.1,1406,7492,1406,0
"404","ml_arxiv_pp_0.1_001_.mpx","arxiv","sq","degree",0.1,1,0.2,2813,9320,2814,0
"405","ml_arxiv_pp_0.1_002_.mpx","arxiv","sq","degree",0.1,2,0.02,281,5477,284,0
"406","ml_arxiv_pp_0.1_002_.mpx","arxiv","sq","degree",0.1,2,0.05,703,6350,704,0
"407","ml_arxiv_pp_0.1_002_.mpx","arxiv","sq","degree",0.1,2,0.1,1406,7519,1406,0
"408","ml_arxiv_pp_0.1_002_.mpx","arxiv","sq","degree",0.1,2,0.2,2813,9362,2813,0
"409","ml_arxiv_pp_0.1_003_.mpx","arxiv","sq","degree",0.1,3,0.02,281,5427,282,0
"410","ml_arxiv_pp_0.1_003_.mpx","arxiv","sq","degree",0.1,3,0.05,703,6271,704,0
"411","ml_arxiv_pp_0.1_003_.mpx","arxiv","sq","degree",0.1,3,0.1,1406,7443,1406,0
"412","ml_arxiv_pp_0.1_003_.mpx","arxiv","sq","degree",0.1,3,0.2,2813,9291,2813,0
"413","ml_arxiv_pp_0.1_004_.mpx","arxiv","sq","degree",0.1,4,0.02,281,5442,282,0
"414","ml_arxiv_pp_0.1_004_.mpx","arxiv","sq","degree",0.1,4,0.05,703,6310,706,0
"415","ml_arxiv_pp_0.1_004_.mpx","arxiv","sq","degree",0.1,4,0.1,1406,7464,1406,0
"416","ml_arxiv_pp_0.1_004_.mpx","arxiv","sq","degree",0.1,4,0.2,2813,9337,2813,0
"417","ml_arxiv_pp_0.1_005_.mpx","arxiv","sq","degree",0.1,5,0.02,281,5460,282,0
"418","ml_arxiv_pp_0.1_005_.mpx","arxiv","sq","degree",0.1,5,0.05,703,6303,705,0
"419","ml_arxiv_pp_0.1_005_.mpx","arxiv","sq","degree",0.1,5,0.1,1406,7428,1406,0
"420","ml_arxiv_pp_0.1_005_.mpx","arxiv","sq","degree",0.1,5,0.2,2813,9310,2813,0
"421","ml_arxiv_pp_0.1_006_.mpx","arxiv","sq","degree",0.1,6,0.02,281,5573,281,0
"422","ml_arxiv_pp_0.1_006_.mpx","arxiv","sq","degree",0.1,6,0.05,703,6445,703,0
"423","ml_arxiv_pp_0.1_006_.mpx","arxiv","sq","degree",0.1,6,0.1,1406,7596,1406,0
"424","ml_arxiv_pp_0.1_006_.mpx","arxiv","sq","degree",0.1,6,0.2,2813,9428,2813,0
"425","ml_arxiv_pp_0.1_007_.mpx","arxiv","sq","degree",0.1,7,0.02,281,5442,282,0
"426","ml_arxiv_pp_0.1_007_.mpx","arxiv","sq","degree",0.1,7,0.05,703,6295,703,0
"427","ml_arxiv_pp_0.1_007_.mpx","arxiv","sq","degree",0.1,7,0.1,1406,7468,1406,0
"428","ml_arxiv_pp_0.1_007_.mpx","arxiv","sq","degree",0.1,7,0.2,2813,9300,2813,0
"429","ml_arxiv_pp_0.1_008_.mpx","arxiv","sq","degree",0.1,8,0.02,281,5417,284,0
"430","ml_arxiv_pp_0.1_008_.mpx","arxiv","sq","degree",0.1,8,0.05,703,6282,703,0
"431","ml_arxiv_pp_0.1_008_.mpx","arxiv","sq","degree",0.1,8,0.1,1406,7412,1406,0
"432","ml_arxiv_pp_0.1_008_.mpx","arxiv","sq","degree",0.1,8,0.2,2813,9317,2813,0
"433","ml_arxiv_pp_0.1_009_.mpx","arxiv","sq","degree",0.1,9,0.02,281,5585,282,0
"434","ml_arxiv_pp_0.1_009_.mpx","arxiv","sq","degree",0.1,9,0.05,703,6493,705,0
"435","ml_arxiv_pp_0.1_009_.mpx","arxiv","sq","degree",0.1,9,0.1,1406,7585,1406,0
"436","ml_arxiv_pp_0.1_009_.mpx","arxiv","sq","degree",0.1,9,0.2,2813,9428,2813,0
"437","ml_arxiv_pp_0.1_010_.mpx","arxiv","sq","degree",0.1,10,0.02,281,5593,282,0
"438","ml_arxiv_pp_0.1_010_.mpx","arxiv","sq","degree",0.1,10,0.05,703,6449,705,0
"439","ml_arxiv_pp_0.1_010_.mpx","arxiv","sq","degree",0.1,10,0.1,1406,7556,1407,0
"440","ml_arxiv_pp_0.1_010_.mpx","arxiv","sq","degree",0.1,10,0.2,2813,9431,2813,0
"441","ml_arxiv_pp_0.1_011_.mpx","arxiv","sq","degree",0.1,11,0.02,281,5423,281,0
"442","ml_arxiv_pp_0.1_011_.mpx","arxiv","sq","degree",0.1,11,0.05,703,6245,704,0
"443","ml_arxiv_pp_0.1_011_.mpx","arxiv","sq","degree",0.1,11,0.1,1406,7372,1407,0
"444","ml_arxiv_pp_0.1_011_.mpx","arxiv","sq","degree",0.1,11,0.2,2813,9286,2813,0
"445","ml_arxiv_pp_0.1_012_.mpx","arxiv","sq","degree",0.1,12,0.02,281,5448,283,0
"446","ml_arxiv_pp_0.1_012_.mpx","arxiv","sq","degree",0.1,12,0.05,703,6326,704,0
"447","ml_arxiv_pp_0.1_012_.mpx","arxiv","sq","degree",0.1,12,0.1,1406,7499,1407,0
"448","ml_arxiv_pp_0.1_012_.mpx","arxiv","sq","degree",0.1,12,0.2,2813,9373,2813,0
"449","ml_arxiv_pp_0.1_013_.mpx","arxiv","sq","degree",0.1,13,0.02,281,5437,285,0
"450","ml_arxiv_pp_0.1_013_.mpx","arxiv","sq","degree",0.1,13,0.05,703,6294,704,0
"451","ml_arxiv_pp_0.1_013_.mpx","arxiv","sq","degree",0.1,13,0.1,1406,7424,1406,0
"452","ml_arxiv_pp_0.1_013_.mpx","arxiv","sq","degree",0.1,13,0.2,2813,9271,2813,0
"453","ml_arxiv_pp_0.1_014_.mpx","arxiv","sq","degree",0.1,14,0.02,281,5486,284,0
"454","ml_arxiv_pp_0.1_014_.mpx","arxiv","sq","degree",0.1,14,0.05,703,6354,703,0
"455","ml_arxiv_pp_0.1_014_.mpx","arxiv","sq","degree",0.1,14,0.1,1406,7499,1406,0
"456","ml_arxiv_pp_0.1_014_.mpx","arxiv","sq","degree",0.1,14,0.2,2813,9346,2813,0
"457","ml_arxiv_pp_0.1_015_.mpx","arxiv","sq","degree",0.1,15,0.02,281,5357,283,0
"458","ml_arxiv_pp_0.1_015_.mpx","arxiv","sq","degree",0.1,15,0.05,703,6266,703,0
"459","ml_arxiv_pp_0.1_015_.mpx","arxiv","sq","degree",0.1,15,0.1,1406,7409,1406,0
"460","ml_arxiv_pp_0.1_015_.mpx","arxiv","sq","degree",0.1,15,0.2,2813,9285,2813,0
"461","ml_arxiv_pp_0.1_016_.mpx","arxiv","sq","degree",0.1,16,0.02,281,5500,282,0
"462","ml_arxiv_pp_0.1_016_.mpx","arxiv","sq","degree",0.1,16,0.05,703,6367,703,0
"463","ml_arxiv_pp_0.1_016_.mpx","arxiv","sq","degree",0.1,16,0.1,1406,7515,1406,0
"464","ml_arxiv_pp_0.1_016_.mpx","arxiv","sq","degree",0.1,16,0.2,2813,9371,2813,0
"465","ml_arxiv_pp_0.1_017_.mpx","arxiv","sq","degree",0.1,17,0.02,281,5553,282,0
"466","ml_arxiv_pp_0.1_017_.mpx","arxiv","sq","degree",0.1,17,0.05,703,6367,704,0
"467","ml_arxiv_pp_0.1_017_.mpx","arxiv","sq","degree",0.1,17,0.1,1406,7530,1406,0
"468","ml_arxiv_pp_0.1_017_.mpx","arxiv","sq","degree",0.1,17,0.2,2813,9410,2814,0
"469","ml_arxiv_pp_0.1_018_.mpx","arxiv","sq","degree",0.1,18,0.02,281,5427,281,0
"470","ml_arxiv_pp_0.1_018_.mpx","arxiv","sq","degree",0.1,18,0.05,703,6290,703,0
"471","ml_arxiv_pp_0.1_018_.mpx","arxiv","sq","degree",0.1,18,0.1,1406,7445,1408,0
"472","ml_arxiv_pp_0.1_018_.mpx","arxiv","sq","degree",0.1,18,0.2,2813,9333,2814,0
"473","ml_arxiv_pp_0.1_019_.mpx","arxiv","sq","degree",0.1,19,0.02,281,5363,283,0
"474","ml_arxiv_pp_0.1_019_.mpx","arxiv","sq","degree",0.1,19,0.05,703,6252,704,0
"475","ml_arxiv_pp_0.1_019_.mpx","arxiv","sq","degree",0.1,19,0.1,1406,7416,1408,0
"476","ml_arxiv_pp_0.1_019_.mpx","arxiv","sq","degree",0.1,19,0.2,2813,9291,2813,0
"477","ml_arxiv_pp_0.1_020_.mpx","arxiv","sq","degree",0.1,20,0.02,281,5462,282,0
"478","ml_arxiv_pp_0.1_020_.mpx","arxiv","sq","degree",0.1,20,0.05,703,6313,703,0
"479","ml_arxiv_pp_0.1_020_.mpx","arxiv","sq","degree",0.1,20,0.1,1406,7487,1406,0
"480","ml_arxiv_pp_0.1_020_.mpx","arxiv","sq","degree",0.1,20,0.2,2813,9377,2813,0
"481","ml_arxiv_pp_0.1_021_.mpx","arxiv","sq","degree",0.1,21,0.02,281,5412,282,0
"482","ml_arxiv_pp_0.1_021_.mpx","arxiv","sq","degree",0.1,21,0.05,703,6256,704,0
"483","ml_arxiv_pp_0.1_021_.mpx","arxiv","sq","degree",0.1,21,0.1,1406,7402,1408,0
"484","ml_arxiv_pp_0.1_021_.mpx","arxiv","sq","degree",0.1,21,0.2,2813,9247,2813,0
"485","ml_arxiv_pp_0.1_022_.mpx","arxiv","sq","degree",0.1,22,0.02,281,5476,282,0
"486","ml_arxiv_pp_0.1_022_.mpx","arxiv","sq","degree",0.1,22,0.05,703,6347,706,0
"487","ml_arxiv_pp_0.1_022_.mpx","arxiv","sq","degree",0.1,22,0.1,1406,7477,1407,0
"488","ml_arxiv_pp_0.1_022_.mpx","arxiv","sq","degree",0.1,22,0.2,2813,9329,2813,0
"489","ml_arxiv_pp_0.1_023_.mpx","arxiv","sq","degree",0.1,23,0.02,281,5371,282,0
"490","ml_arxiv_pp_0.1_023_.mpx","arxiv","sq","degree",0.1,23,0.05,703,6311,703,0
"491","ml_arxiv_pp_0.1_023_.mpx","arxiv","sq","degree",0.1,23,0.1,1406,7443,1409,0
"492","ml_arxiv_pp_0.1_023_.mpx","arxiv","sq","degree",0.1,23,0.2,2813,9297,2814,0
"493","ml_arxiv_pp_0.1_024_.mpx","arxiv","sq","degree",0.1,24,0.02,281,5569,281,0
"494","ml_arxiv_pp_0.1_024_.mpx","arxiv","sq","degree",0.1,24,0.05,703,6409,706,0
"495","ml_arxiv_pp_0.1_024_.mpx","arxiv","sq","degree",0.1,24,0.1,1406,7522,1406,0
